2,00:01:00.602,00:01:05.231,"['the', 'Turkish', 'sultan', 'enslaved', '1,000', 'Transylvanian', 'boys']"
489,00:46:46.595,00:46:51.016,"['Spying', 'on', 'the', 'Turks.', 'He', 'insists', 'on', 'doing', 'his', 'own', 'reconnaissance.']"
490,00:46:51.100,00:46:52.976,"['No.', 'I', 'won’t', 'have', 'it.']"
491,00:46:53.060,00:46:54.769,"['It’s', 'too', 'late.']"
492,00:46:54.854,00:46:56.563,"['He’s', 'already', 'gone.']"
493,00:46:59.399,00:47:01.359,"['All', 'right,', 'everyone.']"
494,00:47:01.443,00:47:03.737,"['Prepare', 'to', 'move', 'out.']"
496,00:47:21.171,00:47:23.589,"['Tell', 'the', 'sultan', 'where', 'his', 'enemies', 'will', 'be', 'buried.']"
499,00:47:52.452,00:47:54.288,['Listen.']
500,00:47:55.205,00:47:56.415,"['We’re', 'nearly', 'there.']"
504,00:48:14.975,00:48:16.351,"['Cover', 'the', 'rear!']"
505,00:48:27.237,00:48:29.239,"['Mirena!', 'Ingeras!']"
507,00:48:50.760,00:48:54.014,"['Couldn’t', 'these', 'monks', 'build', 'their', 'gates', 'a', 'little', 'bit', 'closer?']"
509,00:49:04.608,00:49:06.276,"['Stay', 'behind', 'me.']"
511,00:49:24.878,00:49:27.297,"['Don’t', 'the', 'Turks', 'teach', 'you', 'anything', 'new?']"
512,00:49:27.381,00:49:29.299,"['I', 'saw', 'your', 'blade', 'coming', 'from–']"
514,00:49:32.386,00:49:35.263,"['Ingeras,', 'run.']"
515,00:49:35.347,00:49:37.016,"['Where', 'is', 'your', 'prince', 'now,']"
521,00:50:13.593,00:50:15.178,['Dumitru.']
522,00:50:15.262,00:50:17.056,"['It’s', 'okay.']"
523,00:50:18.765,00:50:20.434,"['It’s', 'okay.']"
524,00:50:21.143,00:50:22.477,['Vlad.']
525,00:50:24.604,00:50:26.606,"['Dumitru,', 'listen.', 'Listen.']"
526,00:50:34.781,00:50:35.782,['No.']
528,00:50:52.799,00:50:55.385,"['Come', 'here.', 'Come', 'here.']"
529,00:50:56.803,00:50:59.013,"['Never', 'leave', 'us', 'again,', 'Papa.']"
530,00:51:00.849,00:51:03.017,['Never.']
531,00:51:03.102,00:51:05.479,"['I', 'will', 'always', 'watch', 'over', 'you.']"
534,00:51:15.614,00:51:18.617,"['Keep', 'moving', 'along.', 'This', 'way.']"
536,00:51:32.714,00:51:35.007,"['You', 'should', 'never', 'have', 'strayed', 'from', 'us.']"
537,00:51:35.091,00:51:37.135,"['-Whatever', 'your', 'reasons', 'for', 'leaving', 'were–', '-Quiet.']"
539,00:51:40.013,00:51:41.972,"['Get', 'these', 'men', 'off', 'their', 'knees.']"
540,00:51:42.056,00:51:44.768,"['Stand', 'up,', 'do', 'you', 'hear', 'me?', 'Stand', 'up!']"
541,00:51:45.685,00:51:47.437,"['The', 'Turks', 'are', 'coming.']"
542,00:51:47.521,00:51:50.607,"['Prayers', 'will', 'not', 'defend', 'these', 'walls.']"
545,00:52:02.702,00:52:05.288,"['Double', 'our', 'sentries', 'on', 'the', 'perimeter', 'walls.']"
546,00:52:05.372,00:52:07.873,"['Go.', 'Do', 'it', 'now.']"
547,00:52:07.957,00:52:09.501,"['What’s', 'in', 'there?']"
548,00:52:12.086,00:52:14.631,"['Something', 'I', 'hope', 'to', 'never', 'use', 'again.']"
549,00:52:17.176,00:52:18.677,"['Come', 'now.']"
552,00:52:30.564,00:52:35.150,"['I', 'fear', 'this', 'will', 'only', 'inflame', 'the', 'rumors', 'of', 'the', 'prince’s', 'dark', 'magic.']"
553,00:52:35.235,00:52:37.070,"['Only', 'if', 'we', 'allow', 'it.']"
554,00:52:38.238,00:52:41.157,"['Men', 'cannot', 'fear', 'what', 'they', 'cannot', 'see.']"
556,00:52:51.293,00:52:54.045,"['You', 'wanted', 'to', 'pick', 'up', 'your', 'sword', 'and', 'fight.']"
557,00:52:55.880,00:52:59.550,"['When', 'my', 'generals', 'blindfolded', 'you,']"
558,00:52:59.634,00:53:04.013,"['you', 'did', 'not', 'believe', 'that', 'you', 'could', 'march', 'without', 'seeing,']"
559,00:53:05.765,00:53:07.434,"['but', 'you', 'could.']"
560,00:53:08.935,00:53:11.396,"['Now', 'march', 'with', 'me.']"
561,00:53:11.480,00:53:14.691,"['Your', 'sultan', 'will', 'guide', 'you.']"
564,00:54:13.667,00:54:15.668,"['Prince', 'Vlad.']"
566,00:54:15.752,00:54:18.755,"['The', 'vampire', 'is', 'vulnerable', 'to', 'daylight']"
567,00:54:22.008,00:54:24.469,"['and', 'to', 'pure', 'silver.']"
568,00:54:30.684,00:54:33.811,"['Yet', 'the', 'holy', 'cross', 'exerts', 'no', 'power', 'over', 'you.']"
569,00:54:33.895,00:54:37.857,"['That', 'can', 'only', 'mean', 'you', 'have', 'yet', 'to', 'seal', 'your', 'fate', 'with', 'human', 'blood.']"
570,00:54:39.025,00:54:42.069,"['Let', 'me', 'kill', 'you', 'now,', 'my', 'prince–']"
571,00:54:42.153,00:54:43.446,['please–']
572,00:54:43.530,00:54:45.906,"['before', 'your', 'people', 'do.']"
573,00:54:45.990,00:54:48.326,"['Rumor', 'has', 'spread', 'of', 'what', 'you', 'have', 'become.']"
574,00:54:48.410,00:54:50.244,"['You', 'can', 'still', 'repent.']"
575,00:54:51.871,00:54:54.541,"['You’d', 'do', 'well', 'to', 'run,', 'Lucian.']"
580,00:55:13.309,00:55:14.978,['No.']
581,00:55:16.396,00:55:18.147,"['Please.', 'Listen!']"
582,00:55:18.231,00:55:21.234,"['He', 'is', 'your', 'prince.', 'He', 'has', 'earned', 'the', 'chance', 'to', 'explain.']"
584,00:55:23.903,00:55:25.905,"['He–He’s', 'your', 'prince!']"
586,00:55:27.323,00:55:29.033,"['Satan', 'lives', 'in', 'his', 'heart.']"
587,00:55:32.829,00:55:34.539,['Vlad!']
591,00:55:50.847,00:55:53.766,['Mirena!']
592,00:55:53.850,00:55:56.268,"['He', 'was', 'trying', 'to', 'save', 'us', 'all.']"
595,00:56:08.364,00:56:12.201,"['Take', 'him', 'to', 'my', 'room', 'and', 'shut', 'the', 'door.', 'Do', 'not', 'let', 'him', 'look', 'outside.']"
596,00:56:12.285,00:56:13.787,['Okay.']
597,00:56:12.285,00:56:13.787,['Mama.']
600,00:56:42.649,00:56:44.734,"['This', 'is', 'your', 'loyalty?']"
601,00:56:44.818,00:56:46.820,"['Your', 'gratitude?']"
602,00:56:47.862,00:56:49.781,['Fools.']
603,00:56:50.990,00:56:53.826,"['Do', 'you', 'think', 'you', 'are', 'alive', 'because', 'you', 'can', 'fight?']"
604,00:56:53.910,00:56:55.954,"['Come', 'on.']"
606,00:56:57.330,00:57:00.166,"['You', 'are', 'alive', 'because', 'of', 'me!']"
607,00:57:03.878,00:57:06.965,"['Because', 'of', 'what', 'I', 'did', 'to', 'save', 'you!']"
608,00:57:14.263,00:57:16.766,"['This', 'is', 'not', 'who', 'you', 'are.']"
609,00:57:32.866,00:57:34.659,"['Return', 'to', 'your', 'stations.']"
610,00:57:35.952,00:57:39.873,"['Believe', 'me,', 'there', 'is', 'still', 'more', 'to', 'fear.']"
611,00:57:44.461,00:57:48.964,"['Lord,', 'if', 'you’ve', 'not', 'yet', 'forsaken', 'me,']"
612,00:57:49.048,00:57:52.218,"['grant', 'me', 'your', 'strength', 'that', 'I', 'may', 'resist', 'the', 'darkness.']"
613,00:57:53.720,00:57:57.056,"['Allow', 'me', 'to', 'endure', 'this', 'test', 'one', 'more', 'day.']"
614,00:58:00.226,00:58:01.728,"['I', 'beg', 'you.']"
616,00:58:03.146,00:58:05.565,['Please.']
617,00:58:22.582,00:58:23.917,"['Are', 'you', 'sick?']"
618,00:58:28.421,00:58:32.592,"['If', 'you’re', 'sick,', 'I', 'thought', 'it', 'might', 'make', 'you', 'feel', 'better.']"
619,00:58:37.556,00:58:39.014,"['Thank', 'you.']"
620,00:58:39.098,00:58:40.934,['Come.']
622,00:58:49.609,00:58:51.611,"['You’ll', 'make', 'a', 'great', 'leader', 'someday.']"
623,00:58:53.487,00:58:55.448,"['You', 'think', 'of', 'others', 'before', 'yourself.']"
624,00:58:57.116,00:59:01.454,"['When', 'the', 'Turks', 'came', 'to', 'take', 'me,', 'you', 'stopped', 'them.']"
626,00:59:06.751,00:59:08.252,"['To', 'save', 'me?']"
627,00:59:09.546,00:59:11.047,['Yes.']
628,00:59:12.966,00:59:14.968,"['And', 'I', 'would', 'do', 'it', 'all', 'again.']"
630,00:59:54.090,00:59:55.800,"['Dawn', 'will', 'be', 'breaking', 'soon,']"
631,00:59:55.884,00:59:58.177,"['and', 'with', 'it,', 'the', 'loss', 'of', 'my', 'powers.']"
632,00:59:59.553,01:00:01.180,"['If', 'we’ve', 'not', 'won', 'this', 'war', 'by', 'then–']"
633,01:00:01.264,01:00:03.641,"['I', 'will', 'fight', 'beside', 'you', 'until', 'death.']"
634,01:00:03.725,01:00:06.143,"['Your', 'death', 'would', 'end', 'my', 'fight.']"
635,01:00:06.227,01:00:10.105,"['We', 'have', 'done', 'the', 'duty', 'of', 'any', 'good', 'parent–']"
636,01:00:10.189,01:00:11.649,"['protected', 'our', 'child,']"
637,01:00:11.733,01:00:13.902,"['protected', 'all', 'the', 'children', 'in', 'the', 'kingdom.']"
638,01:00:15.194,01:00:17.989,"['Perhaps', 'our', 'destiny', 'was', 'not', 'to', 'rule', 'in', 'this', 'life.']"
640,01:00:23.912,01:00:27.790,"['""Why', 'think', 'separately', 'of', 'this', 'life', 'and', 'the', 'next""–']"
641,01:00:27.874,01:00:29.792,"['""When', 'one', 'is', 'born', 'from', 'the', 'last?""']"
642,01:00:29.876,01:00:34.839,"['Time', 'is', 'always', 'too', 'short', 'for', 'those', 'who', 'need', 'it,']"
643,01:00:34.923,01:00:39.468,"['but', 'for', 'those', 'who', 'love,', 'it', 'lasts', 'forever.']"
653,01:03:38.106,01:03:39.564,"['Stand', 'your', 'ground!']"
654,01:03:39.648,01:03:43.361,"['Hold', 'fast!', 'Hold', 'your', 'ground!']"
655,01:03:49.367,01:03:50.576,['Fire!']
658,01:04:20.564,01:04:22.525,['Mehmed!']
660,01:04:26.695,01:04:28.072,"['Where', 'is', 'he?']"
662,01:04:30.116,01:04:31.284,['Fire!']
663,01:04:31.910,01:04:33.286,['Draw!']
664,01:04:35.955,01:04:37.415,['Fire!']
667,01:04:42.545,01:04:44.422,"['Find', 'your', 'father!', 'Go!']"
668,01:04:57.977,01:04:59.603,"['Where', 'is', 'he?']"
669,01:05:08.154,01:05:10.614,"['You', 'can', 'keep', 'running', 'if', 'you', 'like.']"
672,01:05:20.041,01:05:22.417,"['Oh,', 'no!']"
674,01:05:22.501,01:05:23.920,['No!']
675,01:05:25.838,01:05:27.173,['Mirena.']
676,01:05:32.011,01:05:33.595,"['No!', 'Please!']"
677,01:05:33.679,01:05:35.014,['Ingeras!']
681,01:06:03.042,01:06:04.835,['Vlad!']
686,01:06:51.882,01:06:54.801,"['No,', 'Mirena.']"
687,01:06:54.885,01:06:57.846,"['Please,', 'stay', 'with', 'me.']"
688,01:06:57.930,01:07:00.016,"['I', 'cannot', 'do', 'this', 'without', 'you.']"
690,01:07:23.997,01:07:26.375,"['There’s', 'still', 'time', 'for', 'you', 'to', 'stop', 'them.']"
691,01:07:29.295,01:07:31.255,"['Drink', 'my', 'blood.']"
692,01:07:31.339,01:07:35.218,"['No.', 'I', 'cannot', 'take', 'your', 'life.']"
693,01:07:37.136,01:07:39.430,"['My', 'life', 'is', 'lost', 'already.']"
694,01:07:41.474,01:07:43.057,"['But', 'our', 'son’s', 'is', 'not.']"
695,01:07:43.142,01:07:44.727,['No.']
696,01:07:47.813,01:07:49.732,"['I', 'love', 'you.']"
697,01:07:53.736,01:07:55.238,"['Do', 'it', 'now.']"
698,01:08:00.701,01:08:02.453,['Please.']
700,01:08:08.667,01:08:10.503,"['Do', 'it', 'now.']"
703,01:08:24.016,01:08:25.726,['Vlad!']
709,01:09:29.873,01:09:31.584,"['Do', 'you', 'want', 'vengeance?']"
710,01:09:41.760,01:09:43.262,['Drink.']
715,01:10:30.183,01:10:33.479,"['Neither', 'this', 'world', 'or', 'the', 'next', 'shall', 'keep', 'us', 'apart.']"
716,01:10:35.689,01:10:39.902,"['I', 'will', 'honor', 'your', 'sacrifice,', 'and', 'I', 'vow', 'that', 'our', 'son', 'shall', 'be', 'safe.']"
717,01:10:47.159,01:10:51.580,"['Of', 'all', 'of', 'my', 'lands,', 'this', 'is', 'the', 'one', 'I', 'love', 'the', 'least.']"
718,01:10:55.334,01:10:57.002,"['Look', 'to', 'the', 'east.']"
719,01:10:58.128,01:11:01.006,"['The', 'sun', 'should', 'be', 'risen', 'by', 'now,', 'should', 'it', 'not?']"
721,01:11:10.766,01:11:12.268,"['What', 'is', 'that?']"
722,01:11:17.731,01:11:20.859,"['It', 'is', 'the', 'prince.', 'He', 'is', 'coming.']"
727,01:12:09.032,01:12:11.993,"['I', 'used', 'to', 'think', 'there', 'were', 'too', 'many', 'of', 'you.']"
735,01:13:11.970,01:13:14.264,"['I', 'understand', 'you', 'have', 'a', 'weakness']"
736,01:13:15.015,01:13:16.516,"['for', 'silver.']"
741,01:13:30.656,01:13:32.324,"['He', 'is', 'waiting', 'for', 'you.']"
745,01:14:21.206,01:14:22.374,['Oh.']
746,01:14:23.709,01:14:25.961,"['Go', 'on.', 'Take', 'it.']"
747,01:14:27.505,01:14:31.465,"['Is', 'this', 'the', 'monster', 'that', 'terrified', 'my', 'men?', 'Hmm?']"
749,01:14:34.136,01:14:35.971,"['You', 'grow', 'more', 'weary', 'by', 'the', 'moment.']"
750,01:14:38.474,01:14:42.978,"['Tell', 'me–', 'how', 'long', 'can', 'you', 'bear', 'it', 'in', 'here,', 'huh?']"
751,01:14:45.438,01:14:48.233,"['Long', 'enough', 'to', 'strike', 'your', 'name', 'from', 'the', 'history', 'books.']"
759,01:15:32.110,01:15:34.028,"['-No!', '-Look', 'how', 'pathetic', 'he', 'is.']"
760,01:15:34.112,01:15:36.740,"['No,', 'stop!', 'Please!']"
764,01:15:44.707,01:15:47.792,"['If', 'I', 'put', 'a', 'stake', 'through', 'your', 'heart–']"
766,01:15:50.212,01:15:52.631,"['it', 'will', 'kill', 'you–']"
767,01:15:52.715,01:15:54.216,"['like', 'any', 'other', 'man.']"
768,01:15:56.802,01:15:59.220,"['A', 'fitting', 'death']"
769,01:15:59.304,01:16:00.764,"['for', 'Lord–']"
771,01:16:00.848,01:16:02.390,['Impaler.']
772,01:16:00.848,01:16:02.390,['No!']
774,01:16:16.529,01:16:17.615,['Papa!']
775,01:16:26.373,01:16:29.083,"['That', 'is', 'no', 'longer', 'my', 'name.']"
776,01:16:29.167,01:16:30.836,"['My', 'name', 'is', 'Dracula–']"
777,01:16:32.838,01:16:34.923,"['son', 'of', 'the', 'devil.']"
784,01:17:16.214,01:17:17.716,"['I’m', 'here.']"
787,01:17:46.619,01:17:48.830,"['You', 'old', 'goat.']"
788,01:17:48.914,01:17:50.874,"['I', 'don’t', 'feel', 'old.']"
789,01:17:52.960,01:17:54.502,"['How', 'many', 'are', 'left?']"
790,01:17:54.586,01:17:58.339,"['None.', 'Except', 'for', 'your', 'son,', 'of', 'course.']"
791,01:17:58.423,01:18:02.761,"['A', 'distraction', 'we', 'can', 'now', 'dispense', 'with.']"
793,01:18:07.850,01:18:10.769,"['What', 'have', 'I', 'taught', 'you?']"
794,01:18:10.853,01:18:15.023,"['Repeated', 'over', 'and', 'over', 'since', 'you', 'were', 'a', 'boy?']"
795,01:18:16.608,01:18:19.945,"['All', 'that', 'matters', 'is', 'a', 'prince’s', 'duty', 'to', 'his', 'people.']"
796,01:18:21.279,01:18:22.781,"['Don’t', 'you', 'realize?']"
797,01:18:23.656,01:18:26.200,"['They’re', 'all', 'our', 'enemies', 'now.']"
798,01:18:26.284,01:18:30.079,"['When', 'he’s', 'gone,', 'you’ll', 'be', 'free.']"
802,01:18:37.796,01:18:41.759,"['You', 'forget', 'who', 'I', 'am.']"
807,01:19:19.504,01:19:20.964,"['Leave', 'him.']"
809,01:19:27.054,01:19:28.930,"['Come', 'with', 'me,', 'child.']"
811,01:19:29.014,01:19:30.515,['Come.']
812,01:19:32.935,01:19:34.811,['Please.']
813,01:19:34.895,01:19:36.814,"['Be', 'gone!']"
814,01:19:38.023,01:19:39.773,"['The', 'time', 'has', 'come.']"
815,01:19:39.858,01:19:42.861,"['Please.', 'Please,', 'you', 'must', 'come.']"
816,01:19:45.280,01:19:47.615,"['I', 'don’t', 'want', 'to', 'leave', 'you.']"
817,01:19:47.699,01:19:50.784,"['You', 'have', 'to', 'go', 'with', 'him.']"
819,01:19:50.869,01:19:54.122,"['Do', 'not', 'leave', 'his', 'side.']"
820,01:19:54.206,01:19:56.124,"['Please.', 'Please.']"
821,01:19:56.208,01:19:58.709,"['Know', 'I', 'will', 'always', 'love', 'you.']"
822,01:19:58.794,01:20:00.337,['Always.']
823,01:20:03.381,01:20:04.465,['Please!']
824,01:20:04.549,01:20:06.051,['Go!']
825,01:20:04.549,01:20:06.051,['No!']
826,01:20:07.760,01:20:09.137,['Go!']
827,01:20:09.221,01:20:10.679,['No!']
828,01:20:10.763,01:20:12.474,"['You', 'take', 'care', 'of', 'him.']"
829,01:20:14.142,01:20:15.894,['No!']
830,01:20:16.519,01:20:18.646,['Papa!']
831,01:20:18.730,01:20:22.484,['No!']
833,01:20:32.077,01:20:34.162,"['He’s', 'safe', 'now,', 'Mirena.']"
839,01:22:07.047,01:22:10.467,"['Prince', 'Vlad', 'Dracula', 'was', 'a', 'hero,']"
840,01:22:13.011,01:22:17.807,"['but', 'there', 'are', 'no', 'pictures', 'or', 'statues', 'of', 'him.']"
841,01:22:23.396,01:22:25.190,"['I', 'am', 'his', 'legacy.']"
842,01:22:27.025,01:22:30.862,"['His', 'sacrifice', 'taught', 'me', 'that', 'even', 'after', 'the', 'darkest', 'night']"
843,01:22:31.904,01:22:33.865,"['the', 'sun', 'will', 'rise', 'again.']"
844,01:22:34.699,01:22:37.035,"['Drink,', 'master.']"
845,01:22:38.536,01:22:41.789,"['For', 'if', 'the', 'heart', 'is', 'strong', 'enough,']"
846,01:22:41.873,01:22:44.458,"['the', 'soul', 'is', 'reborn–']"
848,01:22:46.128,01:22:48.338,"['with', 'each', 'new', 'day,']"
849,01:22:50.923,01:22:53.260,"['in', 'life', 'after', 'life,']"
850,01:22:56.054,01:22:57.889,"['age', 'after', 'age,']"
851,01:23:02.227,01:23:03.728,['forever.']
852,01:23:29.212,01:23:30.380,['Beautiful.']
853,01:23:34.342,01:23:36.053,"['The', 'flowers,', 'my', 'lady.']"
854,01:23:36.969,01:23:38.513,"['""My', 'lady""?']"
855,01:23:39.931,01:23:41.266,"['Where', 'are', 'you', 'from?']"
856,01:23:42.100,01:23:43.851,"['A', 'long', 'way', 'from', 'here.']"
857,01:23:49.649,01:23:51.109,"['Well,', 'good', 'night.']"
858,01:23:52.860,01:23:55.904,"['""Why', 'think', 'separately', 'of', 'this', 'life', 'and', 'the', 'next']"
859,01:23:55.988,01:23:58.616,"['when', 'one', 'is', 'born', 'from', 'the', 'last?""']"
860,01:24:04.622,01:24:06.291,"['That’s', 'my', 'favorite', 'poem.']"
861,01:24:07.125,01:24:09.543,"['It', 'speaks', 'to', 'you', 'of', 'yearning,']"
862,01:24:09.627,01:24:11.963,"['of', 'one', 'soul', 'pleading', 'for', 'another.']"
863,01:24:16.801,01:24:18.303,"['I’m', 'Mina.']"
864,01:24:20.305,01:24:21.806,['Vlad.']
867,01:24:56.674,01:24:58.801,"['Let', 'the', 'games', 'begin.']"
