title,level_1,level_2,level_3,level_4,level_5,level_6,WPS_mean,WPS_std,WPS_min,WPS_max,WPS_mean_nlln,level_score,wps_score,final_score
13TH,0.609863289328678,0.7630387104381956,0.6118986762554289,0.8469817692904082,0.3773846423148709,0.4269963936042441,2.9619731318275813,0.7939549853728156,1.0655301012253595,5.9970014992503735,0.5167590405651215,11.808465389332806,2.067036162260486,13.875501551593292
About.Time,0.374061013109282,0.1746187256636699,0.1476626173716492,0.2101249215672697,0.1869899836316957,0.0948852253196084,2.182928247040382,1.0945440268044817,0.5034401745259272,6.08,0.0817379982335878,3.511047272896777,0.3269519929343512,3.8379992658311286
Arthur.Christmas,0.3258796259022689,0.1548208302751715,0.1983706429973608,0.8274174642563383,0.4481854304533963,0.400895537906741,2.156860271747184,0.925752334001934,0.5102040816326531,5.2631578947368425,0.0671815612362288,9.186603452177476,0.2687262449449152,9.45532969712239
Baby.Driver,0.3308020180009398,0.123976028468989,0.2548573808744853,0.441517564050297,0.1506325757561973,0.356590704938701,2.833973976945636,1.2497040481625006,0.574052812858783,10.657193605683837,0.445283921657808,6.002103582176755,1.781135686631232,7.7832392688079866
Bad.Boys,0.4733842830349508,0.2024401814910024,0.2852864022057894,0.5449601805532429,0.4108224099364483,0.3200871826493884,2.5074422830590275,1.155208751212932,0.5386479935362241,7.052186177715092,0.2629476267886942,7.8885997204258675,1.0517905071547768,8.940390227580645
Bee.Movie,0.4740710095865815,0.3642821083346447,0.3706506442342971,0.558443416700945,0.270132595824456,0.6485185114347144,2.617451635833877,1.1438767491268855,0.5155968032998195,6.216696269982239,0.3243771852709435,9.790134873493109,1.297508741083774,11.087643614576884
Ben.Platt.Live.from.Radio.City.Music.Hall,0.0984721186011239,0.0,0.0090143664440591,0.0074440369264109,0.0659805477331461,0.1500515588785929,3.827371264179285,1.1112267038672807,1.1415525114155252,6.657789613848203,1.0,1.3855034575762326,4.0,5.385503457576233
Bo.Burnham_.Inside,0.0585524557723026,0.0545817871802923,0.0,0.0,0.0460401385284985,0.0781171151068137,2.7634714320651854,0.9688972667240624,0.6775354647469829,5.289139633286318,0.4059150853303647,0.8666194134162619,1.6236603413214588,2.4902797547377205
Bo.Burnham_.Make.Happy,0.223801689460681,0.1126703010503644,0.171000163480272,0.197196352493989,0.3032257131104707,0.3230770632897681,3.410114834639913,1.2341549702143548,0.7733952049497294,7.380073800738008,0.7670027357315442,5.205519137269144,3.068010942926177,8.273530080195322
Chasing.Coral,0.4386788481211822,0.2662343836874293,0.5022269009745526,0.4132895411519847,0.2067941224286856,0.2756246599495778,3.127005483938388,0.8186911491612229,0.7784524365561264,7.194244604316548,0.6089136098789016,6.818705054868532,2.4356544395156066,9.25435949438414
Constantine,0.1139222116219382,0.0743822739715298,0.1056551419925241,0.117042984169058,0.1484821213891133,0.1180981243949261,2.20827999035105,0.8923974921977383,0.5047955577990914,5.275779376498801,0.0958944891050231,2.498823475533925,0.3835779564200924,2.882401431954017
Dave.Chappelle_.Sticks.&.Stones,0.5074542789424221,0.2364639857490119,0.3291694530128666,0.3814474282396285,0.4204064046776726,0.4620658577509267,3.384967361966186,1.0099658181888416,0.9990009990009991,6.1349693251533735,0.7529603102074788,8.368107492331482,3.011841240829915,11.379948733161397
Dave.Chappelle_.Sticks._.Stones,0.5575069577008365,0.2364639857490119,0.3361553531521886,0.3195310710275763,0.368446718403826,0.4620658577509267,3.384967361966186,1.0099658181888416,0.9990009990009991,6.1349693251533735,0.7529603102074788,7.931654011290421,3.011841240829915,10.943495252120336
David.Attenborough_.A.Life.on.Our.Planet,0.3551552378596314,0.4424799805826378,0.469376173460743,0.5088116331158218,0.1578069356600861,0.2610842831241425,2.268698037553482,0.5363886491387484,0.982511298879937,5.326231691078561,0.1296321111379528,7.039030628915709,0.5185284445518112,7.55755907346752
Disclosure,0.5669804480656091,0.3133242469095974,0.4691111286334971,0.5872365955151505,0.4248476529642704,0.8450409949201183,3.173665403596692,0.9110191436450372,0.9049773755656108,6.45557946510913,0.6349686514833471,12.14439294418796,2.5398746059333885,14.684267550121348
Dolittle,0.2742937101805959,0.2036735206798242,0.1915184714384723,0.4501709745632902,0.210208090912564,0.2849262938521985,2.84114594877296,1.0103110876284729,0.5739063894911364,6.393180607352158,0.4492887726244466,5.817478281784832,1.7971550904977864,7.6146333722826185
Dracula.Untold,0.0819784935612044,0.0767074396870062,0.107382984755597,0.2576428294659836,0.0616900180602164,0.0,2.2914669047308003,0.79174095879467,0.6851661527920521,4.72212132219397,0.1423463160902012,1.8965637353670244,0.5693852643608048,2.4659489997278294
Enola.Holmes,0.2657595872385909,0.1964628018039504,0.1608484038374395,0.3144213489602484,0.1729031905642528,0.1628282809920659,3.2634910164364306,0.951268039377534,0.5106303964348714,6.191950464396284,0.6851275479585942,4.240401436973463,2.740510191834377,6.98091162880784
FYRE_.The.Greatest.Party.That.Never.Happened,0.8249758585535609,0.5027058453146568,0.4093602140978362,0.5425572585518688,0.3095540919004279,0.5539690247446902,3.310124238081864,0.8412422744135732,0.9789525208027408,6.711409395973154,0.7111676813111356,10.100281833654138,2.8446707252445425,12.944952558898681
Heroin(e),0.5464849963072608,0.3410602756585522,0.2579526351988846,0.5845670803843313,0.1520099522408976,0.2440261275261279,3.4737834668234213,1.1220021475078503,0.5577244841048522,7.052186177715093,0.802555494342954,6.5649383011196,3.210221977371816,9.775160278491416
How.to.Be.Single,0.5507844739509651,0.180085536334449,0.1923939709732849,0.3868195132863968,0.4595238528932054,0.2449959854070368,3.02405276884256,1.3474425586972538,0.6069802731411229,10.905125408942205,0.5514244994227278,6.8030106895935525,2.205697997690911,9.008708687284464
In.Time,0.224263377295819,0.0935845838007753,0.0266289685373716,0.0672462816356816,0.0,0.044188602635847,2.1817857925317656,0.9454910082738188,0.5047955577990914,5.483207676490747,0.0811000481477075,1.0254361928672928,0.32440019259083,1.3498363854581228
Inception,0.3702663716555126,0.133744982086535,0.072892547843794,0.5675269230960732,0.1492356006769164,0.1181349626560678,2.749064082579055,1.2745271365929356,0.5575689991636464,7.299270072992701,0.3978699773871899,4.581529451065246,1.5914799095487595,6.173009360614006
Inside.Job,0.5129698017737211,1.0,0.7396374418348294,0.4226617855517879,0.202800351783943,0.3783087550143381,2.383672559998768,0.6109041394912393,0.5268703898840885,4.388926401080351,0.1938342355243812,9.706383558491105,0.7753369420975248,10.48172050058863
Interstellar,0.3288190608338926,0.2524107610370467,0.2616905291206716,0.4129921214916636,0.2138468183145477,0.4531689107408936,2.786998372112919,0.9016485980123852,0.5735753821445984,7.104795737122559,0.4190526004880852,7.058928212254755,1.6762104019523407,8.735138614207095
It_s.Complicated,0.4607469072804069,0.1170797229598348,0.1162133643236475,0.1972741806960401,0.1252667001490886,0.1325874962587085,2.5534044672116547,1.2299187840806922,0.5105948429920858,8.513931888544892,0.2886130507563664,3.254501647252874,1.1544522030254656,4.40895385027834
Jumanji_.Welcome.to.the.Jungle,0.3724401648510447,0.1614513941735437,0.239613691486979,0.4222636435246101,0.2305717593391453,0.3365262977689067,3.016157318267156,1.1654453547987258,0.5212405525149857,6.960556844547564,0.5470156557141556,6.275255185066676,2.1880626228566222,8.463317807923298
Kill.Bill_.Vol..1,0.0,0.0283171000360735,0.0762577753576788,0.1297676547005432,0.2720606859373581,0.1499610501245822,2.6019456073959777,1.0450383633067126,0.7861635220125786,6.784260515603799,0.3157185716464924,3.06454787538164,1.2628742865859697,4.327422161967609
Kiss.the.Ground,0.450931036809041,0.576166354849422,0.6131578152726227,0.78524722601305,0.3608088821463289,0.7308741835633766,2.79560818204367,0.8693533696545789,0.8718395815170008,7.9908675799086755,0.4238603446418445,12.773015608489857,1.695441378567378,14.468456987057234
Klaus,0.3625233663252724,0.0904595183395978,0.0932889430108612,0.53001587730402,0.2168868609302211,0.2614858398716836,3.020931925480352,1.0618716666605532,0.6224496853171035,7.677543186180422,0.5496818109603653,5.596722085134339,2.198727243841461,7.795449328975801
Knock.Down.The.House,0.4056162302235532,0.3704708376381841,0.1777536380528599,0.2870407719765837,0.1148312678650009,0.2042499938990151,3.177433527778789,0.9741330359763908,0.6438789507572577,5.99828620394173,0.6370727835318853,4.627638210283931,2.5482911341275414,7.175929344411472
Kung.Fu.Panda,0.1764277066918319,0.1154414691779804,0.0890851632830376,0.4771043880626195,0.0323907967239366,0.2140157295697182,2.0365501107660164,0.8887717325151913,0.5047955577990914,4.926108374384237,0.0,4.029032048185376,0.0,4.029032048185376
Kung.Fu.Panda.2,0.1965135482764934,0.1204369306805132,0.089436052799156,0.6498517172752177,0.1686162966507416,0.2318080113000185,2.15909521340858,1.0604488785211243,0.5211047420531527,7.104795737122559,0.0684295594839244,5.539031988189677,0.2737182379356976,5.812750226125375
Kung.Fu.Panda.3,0.3178330665975709,0.1184986130641853,0.1017992033194944,0.7755269501666484,0.2583053182391781,0.2280806670876982,2.958068006751806,1.09919636176047,0.7490636704119851,7.6701821668264625,0.514578406799247,6.622346297073099,2.058313627196988,8.680659924270087
Madagascar_.Escape.2.Africa,0.4412332563464224,0.2185895067146751,0.2295634785684379,0.4742211070934991,0.2205947342402767,0.3833380977294977,2.1428165483443258,0.9677827230783556,0.5370775309778647,17.471410419313848,0.0593395032082169,6.866989391433452,0.2373580128328676,7.10434740426632
Matilda,0.2954015616110099,0.1306647719523114,0.1458720539341294,0.2605591573095323,0.3023142363860417,0.4353348801148506,2.366782935229115,0.970391247054221,0.5511160099200881,5.535055350553506,0.184403017483729,6.160164359175463,0.737612069934916,6.897776429110379
Monty.Python.and.the.Holy.Grail,0.240657667849136,0.2293567828020316,0.3098473401843977,0.7908905018821508,0.1993542554209037,0.646261034445952,2.3109665049380435,1.0835645635936977,0.5448601525608427,8.191925102399063,0.1532349523842707,9.666812745315227,0.6129398095370828,10.27975255485231
Morning.Glory,0.5966844620858489,0.3126447121162134,0.2866311620603236,0.5127195179167671,0.3779026870235675,0.6962463544107242,3.362235475330574,1.2565018908423016,0.639386189258312,7.994186046511628,0.7402667553026322,10.199737005748498,2.961067021210529,13.160804026959026
Notting.Hill,0.3890466396482955,0.1751429886183728,0.1633076769539013,0.295385168373761,0.3137278355464169,0.2440393584353166,2.9677860241580265,1.125350855405116,0.62266500622665,7.6701821668264625,0.5200049773910105,5.443671649585774,2.080019909564042,7.523691559149816
Passengers,0.2190796131233802,0.1003596910464093,0.1177327901789332,0.0878416038294708,0.1219589555993055,0.3758279532393779,3.0137675222384464,1.1164200979461345,0.7155635062611807,6.925945657964838,0.5456811863149336,3.9891262785036767,2.1827247452597343,6.171851023763411
Penguins.of.Madagascar_.The.Movie,0.2618043828985223,0.2632396840480644,0.3758964642349953,0.6894719125973776,0.2880770355855634,0.4849174271388632,2.395318061203802,0.9687424027930516,0.5577244841048522,6.305170239596468,0.2003371189546098,9.023750534850144,0.8013484758184392,9.825099010668584
Prisoners,0.2332871843895498,0.0423791672632849,0.067211515866621,0.114135747382788,0.0617457400997763,0.072036334629461,3.306699405981195,1.319730509919564,0.7155635062611807,9.090909090909092,0.7092552446090442,1.7171697643227821,2.837020978436177,4.5541907427589585
Seaspiracy,0.7796581149244202,0.6676499005279496,0.9082583565284736,0.7909320708030226,0.437254601271029,0.4855993728612964,3.0825120302549136,0.7088913617083136,0.5812432793745822,5.770084332001775,0.5840683294896953,13.103330512300756,2.3362733179587813,15.439603830259538
Second.Act,0.5198204157104079,0.2500769697647324,0.1890159101506738,0.3190832817951932,0.2887012232213746,0.2826398581349185,3.289352116488136,1.0029997971332794,0.8274720728175424,6.463527239150508,0.6995684651894494,6.002700477789051,2.7982738607577975,8.800974338546848
The.Accountant,0.2696379969014358,0.2546305790234183,0.2433901664732964,0.336470537341071,0.1862634657962814,0.2849426486686033,2.599439822200828,1.10771631049022,0.5918910920390648,11.415525114155251,0.3143193335425793,5.495925024725473,1.2572773341703172,6.75320235889579
The.Boy.in.the.Striped.Pajamas,0.098215974581446,0.0640635376435244,0.0158207269526862,0.1211976387442646,0.011466798465547,0.0572909913206756,3.2278478003432283,0.9888290313346738,0.8058991820123302,5.770084332001775,0.6652242672623242,1.1596757259554002,2.660897069049297,3.820572795004697
The.Dark.Knight,0.4038829286219138,0.2438599791547241,0.2377965271567905,0.2785714174624457,0.3269649572919591,0.2788393489258079,2.857939267316757,0.9998465457454012,0.5524480353566743,6.242197253433209,0.4586662129745283,6.027139018266158,1.8346648518981132,7.861803870164271
The.Departed,0.4129262684777685,0.1996600679987097,0.4117471300618667,0.5892814467192222,0.2083395075512593,0.2979556180527834,2.752974841357045,1.1039530219927738,0.5047955577990914,6.16860863605209,0.4000537570295825,7.234044827610674,1.60021502811833,8.834259855729004
The.Family.Man,0.3900887552121289,0.1418961877487687,0.1029979660288725,0.2835507688224666,0.1189301341053961,0.1169365432402991,3.181521074895427,1.1242363175914984,0.5628095452498875,6.741573033707866,0.6393552823223687,3.4133480340549256,2.557421129289475,5.9707691633444
The.Intern,0.6864090964258237,0.2322386476306573,0.197501535585458,0.2680762846866483,0.2394269683261304,0.367980557130943,3.619497217927925,1.3750000670779758,0.8059641345960105,9.225092250922508,0.8839224978691165,6.220714321606415,3.535689991476466,9.756404313082882
The.Judge,0.3426241331842428,0.2015905734440955,0.1538092128613226,0.7482262522286195,0.1573231043996353,0.2369533143373006,2.512169678628489,1.1252548632576154,0.5268703898840885,6.476683937823834,0.2655874189088907,6.408473335592859,1.0623496756355628,7.470823011228422
The.Revenant,0.0563485849522353,0.0354244558400167,0.0290893949472418,0.3629544837290319,0.1048790073064919,0.0253366964771407,2.7593453445301184,0.9595181088663502,0.685048809727693,6.849315068493151,0.4036110654525545,2.3426988317854254,1.614444261810218,3.9571430935956435
The.Social.Dilemma,0.6704622692999954,0.5452033994341464,0.4946234594997996,0.4399729995675568,0.4274811717929848,0.3476868362348316,3.225596290005984,0.8280224750015507,0.6284139797940735,5.9940059940059935,0.6639670170154456,9.228158321311827,2.6558680680617823,11.88402638937361
The.Truman.Show,0.2874731586689132,0.0742405747034084,0.0699048100037974,0.5046594550095393,0.0794207474587869,0.058573271196748,2.5428206604132817,1.1513250760758196,0.6309148264984227,7.534246575342466,0.2827030207245005,3.412849922599702,1.130812082898002,4.543662005497704
There.Will.Be.Blood,0.2079811324994481,0.0605272240215449,0.0970564832950396,0.1270738091301779,0.060673977546418,0.2315728572719204,2.341123374057742,1.0154959884577597,0.5641748942172073,6.594724220623501,0.1700746401790124,2.8213072983119805,0.6802985607160495,3.50160585902803
Three.Identical.Strangers,0.4996640445167239,0.2073203699762742,0.1994554221584958,0.2065244167124664,0.3369273597701385,0.1994224171915461,3.051840629585544,1.0335575527587186,0.7365939893930465,7.733952049497295,0.5669413257065925,5.219940019794595,2.26776530282637,7.487705322620965
Virunga,0.1538016360743551,0.1669785542747571,0.0925039676951204,0.314279284018055,0.0925659325273626,0.1479195608267161,2.318064716973834,0.8827641682420921,0.625,6.8181818181818175,0.1571986156581056,3.3727348113785602,0.6287944626324224,4.0015292740109825
What.the.Health,1.0,0.8175010294461836,1.0,1.0,1.0,1.0,3.1002636671252484,0.8510337473243085,0.7990411506192568,7.084468664850137,0.5939808977193595,20.63500205889237,2.375923590877438,23.010925649769806
Zodiac,0.529658035144882,0.2435493930876902,0.2058552564114639,0.5969273989888313,0.2584252794738182,0.3834154127047046,3.030727994432257,0.9701730664126664,0.5381165919282511,7.3778051029818625,0.5551519657735547,7.614651060107298,2.220607863094219,9.835258923201517
