Word,Level,Version
involved,B1,3000
iron,B1,3000
issue,B1,3000
journal,B1,3000
journey,B1,3000
judge,B1,3000
keyboard,B1,3000
kick,B1,3000
killing,B1,3000
kiss,B1,3000
label,B1,3000
laboratory,B1,3000
lack,B1,3000
latest,B1,3000
lay,B1,3000
layer,B1,3000
leading,B1,3000
leaf,B1,3000
leather,B1,3000
legal,B1,3000
leisure,B1,3000
length,B1,3000
limit,B1,3000
lip,B1,3000
liquid,B1,3000
literature,B1,3000
living,B1,3000
locate,B1,3000
located,B1,3000
location,B1,3000
lonely,B1,3000
loss,B1,3000
luxury,B1,3000
mad,B1,3000
magic,B1,3000
mainly,B1,3000
management,B1,3000
marketing,B1,3000
marriage,B1,3000
meanwhile,B1,3000
measure,B1,3000
medium,B1,3000
mental,B1,3000
mess,B1,3000
mild,B1,3000
mix,B1,3000
mixture,B1,3000
mood,B1,3000
mud,B1,3000
murder,B1,3000
muscle,B1,3000
mystery,B1,3000
nail,B1,3000
narrative,B1,3000
nation,B1,3000
native,B1,3000
naturally,B1,3000
neat,B1,3000
necessarily,B1,3000
needle,B1,3000
net,B1,3000
nor,B1,3000
northern,B1,3000
nuclear,B1,3000
obvious,B1,3000
obviously,B1,3000
occasion,B1,3000
occur,B1,3000
odd,B1,3000
official,B1,3000
old-fashioned,B1,3000
operation,B1,3000
organized,B1,3000
organizer,B1,3000
originally,B1,3000
ought,B1,3000
ours,B1,3000
outdoor,B1,3000
outdoors,B1,3000
package,B1,3000
painful,B1,3000
pale,B1,3000
pan,B1,3000
participate,B1,3000
particularly,B1,3000
passion,B1,3000
path,B1,3000
payment,B1,3000
peaceful,B1,3000
percentage,B1,3000
perfectly,B1,3000
performance,B1,3000
personally,B1,3000
persuade,B1,3000
photographer,B1,3000
photography,B1,3000
pin,B1,3000
pipe,B1,3000
planning,B1,3000
pleasant,B1,3000
pleasure,B1,3000
plenty,B1,3000
plot,B1,3000
plus,B1,3000
poem,B1,3000
poet,B1,3000
poetry,B1,3000
poison,B1,3000
poisonous,B1,3000
policy,B1,3000
political,B1,3000
politician,B1,3000
politics,B1,3000
port,B1,3000
portrait,B1,3000
possibly,B1,3000
pot,B1,3000
pour,B1,3000
poverty,B1,3000
powder,B1,3000
powerful,B1,3000
practical,B1,3000
pray,B1,3000
prayer,B1,3000
prediction,B1,3000
prepared,B1,3000
presentation,B1,3000
press,B1,3000
pressure,B1,3000
pretend,B1,3000
previous,B1,3000
previously,B1,3000
priest,B1,3000
primary,B1,3000
prince,B1,3000
princess,B1,3000
principal,B1,3000
printing,B1,3000
prisoner,B1,3000
private,B1,3000
producer,B1,3000
production,B1,3000
profession,B1,3000
profit,B1,3000
promote,B1,3000
proper,B1,3000
properly,B1,3000
property,B1,3000
protest,B1,3000
proud,B1,3000
prove,B1,3000
punish,B1,3000
punishment,B1,3000
qualification,B1,3000
qualified,B1,3000
qualify,B1,3000
quit,B1,3000
quotation,B1,3000
quote,B1,3000
racing,B1,3000
range,B1,3000
rare,B1,3000
rarely,B1,3000
reaction,B1,3000
reality,B1,3000
receipt,B1,3000
recommendation,B1,3000
reference,B1,3000
reflect,B1,3000
regularly,B1,3000
reject,B1,3000
relate,B1,3000
related,B1,3000
relation,B1,3000
relative,B1,3000
relaxed,B1,3000
relaxing,B1,3000
release,B1,3000
reliable,B1,3000
religion,B1,3000
religious,B1,3000
remain,B1,3000
remind,B1,3000
remote,B1,3000
rent,B1,3000
repeated,B1,3000
represent,B1,3000
require,B1,3000
reservation,B1,3000
resource,B1,3000
respect,B1,3000
responsibility,B1,3000
responsible,B1,3000
retire,B1,3000
retired,B1,3000
revise,B1,3000
risk,B1,3000
robot,B1,3000
roll,B1,3000
romantic,B1,3000
rope,B1,3000
rough,B1,3000
row,B1,3000
royal,B1,3000
safety,B1,3000
sailor,B1,3000
sample,B1,3000
sand,B1,3000
scan,B1,3000
scientific,B1,3000
script,B1,3000
sculpture,B1,3000
secondary,B1,3000
security,B1,3000
seed,B1,3000
sensible,B1,3000
seriously,B1,3000
servant,B1,3000
set,B1,3000
setting,B1,3000
sex,B1,3000
sexual,B1,3000
sharp,B1,3000
shelf,B1,3000
shell,B1,3000
shift,B1,3000
shine,B1,3000
shiny,B1,3000
shoot,B1,3000
shy,B1,3000
sight,B1,3000
signal,B1,3000
silent,B1,3000
silly,B1,3000
similarity,B1,3000
similarly,B1,3000
simply,B1,3000
sink,B1,3000
slave,B1,3000
slice,B1,3000
slightly,B1,3000
smooth,B1,3000
software,B1,3000
soil,B1,3000
solid,B1,3000
southern,B1,3000
specifically,B1,3000
spending,B1,3000
spicy,B1,3000
spirit,B1,3000
spoken,B1,3000
spot,B1,3000
spread,B1,3000
stadium,B1,3000
staff,B1,3000
standard,B1,3000
statistic,B1,3000
statue,B1,3000
stick,B1,3000
stranger,B1,3000
strength,B1,3000
string,B1,3000
strongly,B1,3000
studio,B1,3000
stuff,B1,3000
substance,B1,3000
successfully,B1,3000
sudden,B1,3000
suffer,B1,3000
suitable,B1,3000
summarize,B1,3000
summary,B1,3000
supply,B1,3000
supporter,B1,3000
surely,B1,3000
surface,B1,3000
survive,B1,3000
switch,B1,3000
symptom,B1,3000
tail,B1,3000
talent,B1,3000
talented,B1,3000
tape,B1,3000
tax,B1,3000
technical,B1,3000
technique,B1,3000
tend,B1,3000
tent,B1,3000
theirs,B1,3000
theme,B1,3000
theory,B1,3000
therefore,B1,3000
though,B1,3000
throat,B1,3000
throughout,B1,3000
tight,B1,3000
till,B1,3000
tiny,B1,3000
tire,B1,3000
toe,B1,3000
ton,B1,3000
tongue,B1,3000
total,B1,3000
totally,B1,3000
trade,B1,3000
trainer,B1,3000
translate,B1,3000
translation,B1,3000
transport,B1,3000
treat,B1,3000
treatment,B1,3000
trend,B1,3000
trick,B1,3000
truth,B1,3000
tube,B1,3000
typically,B1,3000
ugly,B1,3000
unable,B1,3000
uncomfortable,B1,3000
underwear,B1,3000
unemployed,B1,3000
unemployment,B1,3000
unfair,B1,3000
union,B1,3000
unless,B1,3000
unlike,B1,3000
unlikely,B1,3000
unnecessary,B1,3000
unpleasant,B1,3000
update,B1,3000
upon,B1,3000
upset,B1,3000
valuable,B1,3000
value,B1,3000
various,B1,3000
version,B1,3000
victim,B1,3000
viewer,B1,3000
violent,B1,3000
volunteer,B1,3000
vote,B1,3000
warn,B1,3000
warning,B1,3000
waste,B1,3000
weapon,B1,3000
weigh,B1,3000
western,B1,3000
whatever,B1,3000
whenever,B1,3000
whether,B1,3000
wing,B1,3000
within,B1,3000
wonder,B1,3000
wool,B1,3000
worldwide,B1,3000
worth,B1,3000
written,B1,3000
youth,B1,3000
abandon,B2,3000
abroad,B2,3000
absolute,B2,3000
acceptable,B2,3000
accompany,B2,3000
accurate,B2,3000
accuse,B2,3000
acknowledge,B2,3000
acquire,B2,3000
actual,B2,3000
adapt,B2,3000
additional,B2,3000
adopt,B2,3000
advance,B2,3000
affair,B2,3000
afterward,B2,3000
agency,B2,3000
agenda,B2,3000
aggressive,B2,3000
aid,B2,3000
aircraft,B2,3000
alter,B2,3000
anger,B2,3000
angle,B2,3000
anniversary,B2,3000
annual,B2,3000
anxious,B2,3000
apparent,B2,3000
apparently,B2,3000
appeal,B2,3000
approach,B2,3000
appropriate,B2,3000
approval,B2,3000
approve,B2,3000
arise,B2,3000
armed,B2,3000
arms,B2,3000
artificial,B2,3000
artistic,B2,3000
ashamed,B2,3000
aside,B2,3000
aspect,B2,3000
assess,B2,3000
assessment,B2,3000
associate,B2,3000
associated,B2,3000
association,B2,3000
assume,B2,3000
attempt,B2,3000
attorney,B2,3000
bacteria,B2,3000
barrier,B2,3000
basically,B2,3000
beg,B2,3000
being,B2,3000
bent,B2,3000
bet,B2,3000
beyond,B2,3000
bitter,B2,3000
blame,B2,3000
blind,B2,3000
bond,B2,3000
breast,B2,3000
brief,B2,3000
broad,B2,3000
broadcast,B2,3000
budget,B2,3000
bullet,B2,3000
bunch,B2,3000
bush,B2,3000
calculate,B2,3000
cancel,B2,3000
cancer,B2,3000
capable,B2,3000
capacity,B2,3000
capture,B2,3000
cast,B2,3000
chairman,B2,3000
characteristic,B2,3000
chief,B2,3000
circumstance,B2,3000
cite,B2,3000
citizen,B2,3000
civil,B2,3000
classic,B2,3000
closely,B2,3000
collapse,B2,3000
combination,B2,3000
comfort,B2,3000
command,B2,3000
commission,B2,3000
commitment,B2,3000
committee,B2,3000
commonly,B2,3000
complicated,B2,3000
component,B2,3000
concentration,B2,3000
concept,B2,3000
concern,B2,3000
concerned,B2,3000
conduct,B2,3000
confidence,B2,3000
conflict,B2,3000
confusing,B2,3000
congress,B2,3000
conscious,B2,3000
conservative,B2,3000
consideration,B2,3000
consistent,B2,3000
constant,B2,3000
constantly,B2,3000
construct,B2,3000
construction,B2,3000
contemporary,B2,3000
contest,B2,3000
contract,B2,3000
contribute,B2,3000
contribution,B2,3000
convert,B2,3000
convinced,B2,3000
core,B2,3000
corporate,B2,3000
council,B2,3000
county,B2,3000
courage,B2,3000
crash,B2,3000
creation,B2,3000
creature,B2,3000
crew,B2,3000
crisis,B2,3000
criterion,B2,3000
critic,B2,3000
critical,B2,3000
criticism,B2,3000
criticize,B2,3000
crop,B2,3000
crucial,B2,3000
cure,B2,3000
curve,B2,3000
curved,B2,3000
debate,B2,3000
debt,B2,3000
decent,B2,3000
declare,B2,3000
decline,B2,3000
decorate,B2,3000
decoration,B2,3000
decrease,B2,3000
deeply,B2,3000
defeat,B2,3000
defend,B2,3000
defense,B2,3000
delay,B2,3000
deliberate,B2,3000
deliberately,B2,3000
delivery,B2,3000
demand,B2,3000
demonstrate,B2,3000
deny,B2,3000
depressed,B2,3000
depressing,B2,3000
depth,B2,3000
deserve,B2,3000
desire,B2,3000
desperate,B2,3000
detailed,B2,3000
detect,B2,3000
dig,B2,3000
discipline,B2,3000
dishonest,B2,3000
disk,B2,3000
dismiss,B2,3000
display,B2,3000
distribute,B2,3000
distribution,B2,3000
division,B2,3000
domestic,B2,3000
dominate,B2,3000
downward,B2,3000
dozen,B2,3000
draft,B2,3000
drag,B2,3000
dramatic,B2,3000
edit,B2,3000
edition,B2,3000
efficient,B2,3000
elderly,B2,3000
elect,B2,3000
elsewhere,B2,3000
emerge,B2,3000
emotional,B2,3000
emphasis,B2,3000
emphasize,B2,3000
enable,B2,3000
encounter,B2,3000
engage,B2,3000
enhance,B2,3000
ensure,B2,3000
enthusiasm,B2,3000
enthusiastic,B2,3000
entire,B2,3000
entirely,B2,3000
establish,B2,3000
estate,B2,3000
estimate,B2,3000
ethical,B2,3000
evaluate,B2,3000
evil,B2,3000
examination,B2,3000
excuse,B2,3000
executive,B2,3000
exhibit,B2,3000
existence,B2,3000
expectation,B2,3000
expense,B2,3000
exploration,B2,3000
expose,B2,3000
extend,B2,3000
extent,B2,3000
external,B2,3000
extraordinary,B2,3000
facility,B2,3000
failure,B2,3000
faith,B2,3000
fault,B2,3000
feather,B2,3000
fee,B2,3000
feedback,B2,3000
fellow,B2,3000
finance,B2,3000
finding,B2,3000
firm,B2,3000
flame,B2,3000
flash,B2,3000
flexible,B2,3000
float,B2,3000
folding,B2,3000
forgive,B2,3000
former,B2,3000
fortune,B2,3000
found,B2,3000
freedom,B2,3000
frequency,B2,3000
fully,B2,3000
fund,B2,3000
fundamental,B2,3000
funding,B2,3000
furthermore,B2,3000
gain,B2,3000
gang,B2,3000
generate,B2,3000
genre,B2,3000
goods,B2,3000
govern,B2,3000
governor,B2,3000
grab,B2,3000
gradually,B2,3000
grand,B2,3000
grant,B2,3000
guarantee,B2,3000
handle,B2,3000
harm,B2,3000
harmful,B2,3000
hearing,B2,3000
heaven,B2,3000
heel,B2,3000
hell,B2,3000
hesitate,B2,3000
hollow,B2,3000
holy,B2,3000
honor,B2,3000
household,B2,3000
housing,B2,3000
humor,B2,3000
humorous,B2,3000
hunting,B2,3000
illustrate,B2,3000
illustration,B2,3000
imagination,B2,3000
impatient,B2,3000
imply,B2,3000
impose,B2,3000
impress,B2,3000
impressed,B2,3000
inch,B2,3000
incident,B2,3000
income,B2,3000
increasingly,B2,3000
industrial,B2,3000
infection,B2,3000
inform,B2,3000
initial,B2,3000
initially,B2,3000
initiative,B2,3000
inner,B2,3000
inquiry,B2,3000
insight,B2,3000
insist,B2,3000
inspire,B2,3000
install,B2,3000
instance,B2,3000
institute,B2,3000
institution,B2,3000
insurance,B2,3000
intended,B2,3000
intense,B2,3000
internal,B2,3000
interpret,B2,3000
interrupt,B2,3000
investigation,B2,3000
investment,B2,3000
joy,B2,3000
judgment,B2,3000
junior,B2,3000
justice,B2,3000
justify,B2,3000
labor,B2,3000
landscape,B2,3000
largely,B2,3000
launch,B2,3000
leadership,B2,3000
league,B2,3000
lean,B2,3000
license,B2,3000
limited,B2,3000
lively,B2,3000
load,B2,3000
loan,B2,3000
logical,B2,3000
long-term,B2,3000
loose,B2,3000
lord,B2,3000
lower,B2,3000
lung,B2,3000
maintain,B2,3000
majority,B2,3000
mass,B2,3000
massive,B2,3000
master,B2,3000
matching,B2,3000
maximum,B2,3000
means,B2,3000
measurement,B2,3000
melt,B2,3000
military,B2,3000
mineral,B2,3000
minimum,B2,3000
minister,B2,3000
minor,B2,3000
minority,B2,3000
mission,B2,3000
mixed,B2,3000
modify,B2,3000
monitor,B2,3000
moral,B2,3000
motor,B2,3000
mount,B2,3000
multiple,B2,3000
multiply,B2,3000
mysterious,B2,3000
nerve,B2,3000
nevertheless,B2,3000
nightmare,B2,3000
notion,B2,3000
numerous,B2,3000
obey,B2,3000
objective,B2,3000
obligation,B2,3000
observation,B2,3000
observe,B2,3000
obtain,B2,3000
occasionally,B2,3000
offend,B2,3000
offense,B2,3000
offensive,B2,3000
opening,B2,3000
operate,B2,3000
opponent,B2,3000
oppose,B2,3000
opposed,B2,3000
opposition,B2,3000
organ,B2,3000
origin,B2,3000
otherwise,B2,3000
outcome,B2,3000
outer,B2,3000
outline,B2,3000
overall,B2,3000
owe,B2,3000
pace,B2,3000
panel,B2,3000
participant,B2,3000
partly,B2,3000
passage,B2,3000
permanent,B2,3000
permit,B2,3000
perspective,B2,3000
phase,B2,3000
phenomenon,B2,3000
philosophy,B2,3000
pile,B2,3000
pitch,B2,3000
plain,B2,3000
pointed,B2,3000
popularity,B2,3000
pose,B2,3000
possess,B2,3000
potential,B2,3000
praise,B2,3000
pregnant,B2,3000
preparation,B2,3000
presence,B2,3000
preserve,B2,3000
prime,B2,3000
principle,B2,3000
priority,B2,3000
privacy,B2,3000
procedure,B2,3000
proof,B2,3000
proposal,B2,3000
propose,B2,3000
prospect,B2,3000
protection,B2,3000
psychologist,B2,3000
psychology,B2,3000
publication,B2,3000
purchase,B2,3000
pure,B2,3000
pursue,B2,3000
rank,B2,3000
rapid,B2,3000
rapidly,B2,3000
raw,B2,3000
realistic,B2,3000
reasonable,B2,3000
recall,B2,3000
recover,B2,3000
reduction,B2,3000
regard,B2,3000
regional,B2,3000
register,B2,3000
regret,B2,3000
regulation,B2,3000
relatively,B2,3000
relevant,B2,3000
relief,B2,3000
rely,B2,3000
remark,B2,3000
representative,B2,3000
reputation,B2,3000
requirement,B2,3000
rescue,B2,3000
reserve,B2,3000
resident,B2,3000
resist,B2,3000
resolve,B2,3000
resort,B2,3000
retain,B2,3000
reveal,B2,3000
revolution,B2,3000
reward,B2,3000
rhythm,B2,3000
rid,B2,3000
root,B2,3000
rub,B2,3000
rubber,B2,3000
rural,B2,3000
rush,B2,3000
satellite,B2,3000
satisfied,B2,3000
satisfy,B2,3000
saving,B2,3000
scale,B2,3000
scream,B2,3000
sector,B2,3000
secure,B2,3000
seek,B2,3000
select,B2,3000
selection,B2,3000
self,B2,3000
senate,B2,3000
senator,B2,3000
senior,B2,3000
sensitive,B2,3000
sequence,B2,3000
session,B2,3000
settle,B2,3000
severe,B2,3000
shade,B2,3000
shadow,B2,3000
shall,B2,3000
shallow,B2,3000
shame,B2,3000
shelter,B2,3000
shock,B2,3000
shocked,B2,3000
shooting,B2,3000
shot,B2,3000
significant,B2,3000
significantly,B2,3000
silence,B2,3000
silk,B2,3000
sincere,B2,3000
slide,B2,3000
slight,B2,3000
slip,B2,3000
slope,B2,3000
solar,B2,3000
somewhat,B2,3000
soul,B2,3000
specialist,B2,3000
species,B2,3000
spiritual,B2,3000
split,B2,3000
sponsor,B2,3000
stable,B2,3000
stare,B2,3000
status,B2,3000
steady,B2,3000
steel,B2,3000
steep,B2,3000
sticky,B2,3000
stiff,B2,3000
stock,B2,3000
stream,B2,3000
stretch,B2,3000
strict,B2,3000
strike,B2,3000
struggle,B2,3000
submit,B2,3000
sum,B2,3000
surgery,B2,3000
surround,B2,3000
surrounding,B2,3000
suspect,B2,3000
swear,B2,3000
sweep,B2,3000
sympathy,B2,3000
tale,B2,3000
tank,B2,3000
tear,B2,3000
temporary,B2,3000
therapy,B2,3000
threat,B2,3000
threaten,B2,3000
thus,B2,3000
tone,B2,3000
tough,B2,3000
transfer,B2,3000
transform,B2,3000
transition,B2,3000
trial,B2,3000
tropical,B2,3000
truly,B2,3000
trust,B2,3000
tune,B2,3000
tunnel,B2,3000
ultimately,B2,3000
unconscious,B2,3000
unexpected,B2,3000
unique,B2,3000
universe,B2,3000
unknown,B2,3000
upper,B2,3000
upward,B2,3000
urban,B2,3000
urge,B2,3000
van,B2,3000
vary,B2,3000
vast,B2,3000
venue,B2,3000
via,B2,3000
victory,B2,3000
violence,B2,3000
virtual,B2,3000
vision,B2,3000
visual,B2,3000
vital,B2,3000
vitamin,B2,3000
volume,B2,3000
wage,B2,3000
weakness,B2,3000
wealth,B2,3000
wealthy,B2,3000
whereas,B2,3000
wherever,B2,3000
whisper,B2,3000
whom,B2,3000
widely,B2,3000
wildlife,B2,3000
willing,B2,3000
wire,B2,3000
wise,B2,3000
witness,B2,3000
wound,B2,3000
wrap,B2,3000
zone,B2,3000
